가미윌비가출탕,1786,3546,2953,NNP,*,T,가미윌비가출탕,Compound,*,*,*,가미/NNP/*+윌비/NNP/*+출탕/NNP/*
가미이기거풍산,1786,3546,2953,NNP,*,T,가미이기거풍산,Compound,*,*,*,가미이/NNP/*+기거/NNP/*+풍산/NNP/*
가미조리폐원탕,1786,3546,2953,NNP,*,T,가미조리폐원탕,Compound,*,*,*,가미/NNP/*+조리/NNP/*+폐원/NNP/*+탕/NNP/*
가미진해탕,1786,3546,2953,NNP,*,T,가미진해탕,Compound,*,*,*,미진/NNP/*+해탕/NNP/*
가미천금조위탕,1786,3546,2953,NNP,*,T,가미천금조위탕,Compound,*,*,*,가미/NNP/*+천금/NNP/*+조위/NNP/*+탕/NNP/*
가미청간탕,1786,3546,2953,NNP,*,T,가미청간탕,Compound,*,*,*,가미/NNP/*+청간/NNP/*+탕/NNP/*
가미청상보하탕,1786,3546,2953,NNP,*,T,가미청상보하탕,Compound,*,*,*,가미/NNP/*+청/NNP/*+상보/NNP/*+하탕/NNP/*
가미활혈탕,1786,3546,2953,NNP,*,T,가미활혈탕,Compound,*,*,*,가미/NNP/*+활혈/NNP/*+탕/NNP/*
가미회수산,1786,3546,2953,NNP,*,T,가미회수산,Compound,*,*,*,미회/NNP/*+수산/NNP/*
가성,1786,3546,3303,NNP,*,T,가성,*,*,*,*,가성/NNP/*
가시돌기,1786,3545,2953,NNP,*,F,가시돌기,*,*,*,*,가시돌기/NNP/*
가시아래근,1786,3546,2953,NNP,*,T,가시아래근,Compound,*,*,*,가시/NNP/*+아래/NNP/*+근/NNP/*
가시위근,1786,3546,2953,NNP,*,T,가시위근,Compound,*,*,*,가시/NNP/*+위/NNP/*+근/NNP/*
가자,1786,3545,4125,NNP,*,F,가자,*,*,*,*,가자/NNP/*
가쪽,1786,3546,2953,NNP,*,T,가쪽,Compound,*,*,*,가/NNP/*+쪽/NNP/*
가쪽번짐근,1786,3546,2953,NNP,*,T,가쪽번짐근,Compound,*,*,*,가/NNP/*+쪽/NNP/*+근/NNP/*
가피형성,1786,3546,2953,NNP,*,T,가피형성,Compound,*,*,*,가피/NNP/*+형성/NNP/*
각결막염,1786,3546,2953,NNP,*,T,각결막염,*,*,*,*,결막염/NNP/*
각연급,1786,3546,2953,NNP,*,T,각연급,*,*,*,*,연급/NNP/*
간,1786,3546,5209,NNP,*,T,간,*,*,*,*,간/NNP/*
간경습열증,1786,3546,2953,NNP,*,T,간경습열증,Compound,*,*,*,간/NNP/*+경습/NNP/*+열증/NNP/*
간기범위,1786,3545,2953,NNP,*,F,간기범위,Compound,*,*,*,간기/NNP/*+범위/NNP/*
간기범위증,1786,3546,2953,NNP,*,T,간기범위증,Compound,*,*,*,간기/NNP/*+위증/NNP/*
간기울결,1786,3546,2953,NNP,*,T,간기울결,*,*,*,*,간기울결/NNP/*
간기울결증,1786,3546,2953,NNP,*,T,간기울결증,Compound,*,*,*,간기울결/NNP/*+증/NNP/*
간기허증,1786,3546,2953,NNP,*,T,간기허증,Compound,*,*,*,간기/NNP/*+허증/NNP/*
간농양,1786,3546,2953,NNP,*,T,간농양,*,*,*,*,간농양/NNP/*
간대성근경련,1786,3546,2953,NNP,*,T,간대성근경련,Compound,*,*,*,간대/NNP/*+경련/NNP/*
간대성근경련발작,1786,3546,2953,NNP,*,T,간대성근경련발작,Compound,*,*,*,간대/NNP/*+경련/NNP/*+발작/NNP/*
간비노울,1786,3546,2953,NNP,*,T,간비노울,Compound,*,*,*,간/NNP/*+비노/NNP/*
간비불화,1786,3545,2953,NNP,*,F,간비불화,Compound,*,*,*,간/NNP/*+비불/NNP/*
간비불화증,1786,3546,2953,NNP,*,T,간비불화증,Compound,*,*,*,간/NNP/*+비불/NNP/*+화증/NNP/*
간신음허증,1786,3546,2953,NNP,*,T,간신음허증,Compound,*,*,*,간신음/NNP/*+허증/NNP/*
간신허약근련,1786,3546,2953,NNP,*,T,간신허약근련,Compound,*,*,*,간신/NNP/*+허약/NNP/*+근/NNP/*+련/NNP/*
간양상항,1786,3546,2953,NNP,*,T,간양상항,Compound,*,*,*,간양/NNP/*+상항/NNP/*
간양상항증,1786,3546,2953,NNP,*,T,간양상항증,Compound,*,*,*,간양/NNP/*+상항/NNP/*+증/NNP/*
간양화풍증,1786,3546,2953,NNP,*,T,간양화풍증,Compound,*,*,*,간양/NNP/*+풍증/NNP/*
간열열증온병,1786,3546,2953,NNP,*,T,간열열증온병,Compound,*,*,*,간열/NNP/*+열증/NNP/*+온병/NNP/*
간열온병,1786,3546,2953,NNP,*,T,간열온병,Compound,*,*,*,간열/NNP/*+온병/NNP/*
간염,1786,3546,2953,NNP,*,T,간염,*,*,*,*,간염/NNP/*
간울화화,1786,3545,2953,NNP,*,F,간울화화,Compound,*,*,*,간/NNP/*+울화/NNP/*
간음허증,1786,3546,2953,NNP,*,T,간음허증,Compound,*,*,*,간음/NNP/*+허증/NNP/*
간질,1786,3546,2482,NNP,*,T,간질,*,*,*,*,간질/NNP/*
간질성,1786,3546,2953,NNP,*,T,간질성,*,*,*,*,간질성/NNP/*
간질성폐섬유증,1786,3546,2953,NNP,*,T,간질성폐섬유증,*,*,*,*,폐섬유증/NNP/*
간풍내동,1786,3546,2953,NNP,*,T,간풍내동,*,*,*,*,간풍내동/NNP/*
간풍내동증,1786,3546,2953,NNP,*,T,간풍내동증,Compound,*,*,*,간풍내동/NNP/*+증/NNP/*
간허증,1786,3546,2953,NNP,*,T,간허증,Compound,*,*,*,간/NNP/*+허증/NNP/*
간혈허증,1786,3546,2953,NNP,*,T,간혈허증,Compound,*,*,*,간/NNP/*+혈/NNP/*+허증/NNP/*
간화,1786,3545,3127,NNP,*,F,간화,*,*,*,*,간화/NNP/*
간화범폐,1786,3545,2953,NNP,*,F,간화범폐,Compound,*,*,*,간화/NNP/*+폐/NNP/*
간화범폐증,1786,3546,2953,NNP,*,T,간화범폐증,Compound,*,*,*,간화/NNP/*+폐/NNP/*+증/NNP/*
간화상염증,1786,3546,2953,NNP,*,T,간화상염증,Compound,*,*,*,간화/NNP/*+염증/NNP/*
갈근,1786,3546,2949,NNP,*,T,갈근,*,*,*,*,갈근/NNP/*
갈근대승기탕,1786,3546,2953,NNP,*,T,갈근대승기탕,Compound,*,*,*,갈근/NNP/*+대승기탕/NNP/*
갈근부평탕,1786,3546,2953,NNP,*,T,갈근부평탕,Compound,*,*,*,갈근/NNP/*+부평/NNP/*+탕/NNP/*
갈근소승기탕,1786,3546,2953,NNP,*,T,갈근소승기탕,Compound,*,*,*,갈근/NNP/*+소승기탕/NNP/*
갈근승기탕,1786,3546,2953,NNP,*,T,갈근승기탕,Compound,*,*,*,갈근/NNP/*+승기탕/NNP/*
갈근조위탕,1786,3546,2953,NNP,*,T,갈근조위탕,Compound,*,*,*,갈근/NNP/*+조위/NNP/*+탕/NNP/*
갈근탕,1786,3546,2953,NNP,*,T,갈근탕,*,*,*,*,갈근탕/NNP/*
갈근해기탕,1786,3546,2953,NNP,*,T,갈근해기탕,*,*,*,*,갈근해기탕/NNP/*
갈근황련황금탕,1786,3546,2953,NNP,*,T,갈근황련황금탕,Compound,*,*,*,갈근/NNP/*+황련/NNP/*+황금/NNP/*+탕/NNP/*
갈레노스,1786,3545,2915,NNP,*,F,갈레노스,*,*,*,*,갈레노스/NNP/*
갈용부평탕,1786,3546,2953,NNP,*,T,갈용부평탕,Compound,*,*,*,갈용/NNP/*+부평/NNP/*+탕/NNP/*
갈퀴발가락,1786,3546,2953,NNP,*,T,갈퀴발가락,Compound,*,*,*,갈퀴/NNP/*+발가락/NNP/*
갈화,1786,3545,2953,NNP,*,F,갈화,*,*,*,*,갈화/NNP/*
갈화해성탕,1786,3546,2953,NNP,*,T,갈화해성탕,Compound,*,*,*,갈화/NNP/*+성탕/NNP/*
감각,1786,3546,2516,NNP,*,T,감각,*,*,*,*,감각/NNP/*
감각성,1786,3546,2953,NNP,*,T,감각성,*,*,*,*,감각/NNP/*
감각운동,1786,3546,2953,NNP,*,T,감각운동,Compound,*,*,*,감각/NNP/*+운동/NNP/*
감각운동훈련,1786,3546,2953,NNP,*,T,감각운동훈련,Compound,*,*,*,감각/NNP/*+운동/NNP/*+훈련/NNP/*
감국,1786,3546,2953,NNP,*,T,감국,*,*,*,*,감국/NNP/*
감기,1786,3545,1986,NNP,*,F,감기,*,*,*,*,감기/NNP/*
감기빈발,1786,3546,2953,NNP,*,T,감기빈발,Compound,*,*,*,감기/NNP/*+빈발/NNP/*
감로소독단,1786,3546,2953,NNP,*,T,감로소독단,Compound,*,*,*,감로/NNP/*+독단/NNP/*
감마,1786,3545,2955,NNP,*,F,감마,*,*,*,*,감마/NNP/*
감맥대조탕,1786,3546,2953,NNP,*,T,감맥대조탕,Compound,*,*,*,감/NNP/*+맥/NNP/*+조탕/NNP/*
감모,1786,3545,2953,NNP,*,F,감모,*,*,*,*,감모/NNP/*
감별진단,1786,3546,2953,NNP,*,T,감별진단,Compound,*,*,*,감별/NNP/*+진단/NNP/*
감병,1786,3546,2956,NNP,*,T,감병,*,*,*,*,감병/NNP/*
감송향,1786,3546,2953,NNP,*,T,감송향,*,*,*,*,감송향/NNP/*
감수,1786,3545,2797,NNP,*,F,감수,*,*,*,*,감수/NNP/*
감수산,1786,3546,2953,NNP,*,T,감수산,Compound,*,*,*,감수/NNP/*+산/NNP/*
감수천일환,1786,3546,2953,NNP,*,T,감수천일환,Compound,*,*,*,감수/NNP/*+천일환/NNP/*
감염,1786,3546,2709,NNP,*,T,감염,*,*,*,*,감염/NNP/*
감염성,1786,3546,2953,NNP,*,T,감염성,*,*,*,*,감염/NNP/*
감질,1786,3546,2953,NNP,*,T,감질,*,*,*,*,감질/NNP/*
감초,1786,3545,2939,NNP,*,F,감초,*,*,*,*,감초/NNP/*
감초건강탕,1786,3546,2953,NNP,*,T,감초건강탕,Compound,*,*,*,감초/NNP/*+건강/NNP/*+탕/NNP/*
감초탕,1786,3546,2953,NNP,*,T,감초탕,Compound,*,*,*,감초/NNP/*+탕/NNP/*
갑상선,1786,3546,2953,NNP,*,T,갑상선,*,*,*,*,갑상선/NNP/*
갑상선기능저하증,1786,3546,2953,NNP,*,T,갑상선기능저하증,Compound,*,*,*,갑상선/NNP/*+기능/NNP/*+저하/NNP/*+증/NNP/*
갑상선기능항진증,1786,3546,2953,NNP,*,T,갑상선기능항진증,Compound,*,*,*,갑상선/NNP/*+기능/NNP/*+진증/NNP/*
갑상선종,1786,3546,2953,NNP,*,T,갑상선종,*,*,*,*,갑상선종/NNP/*
갑상선중독증,1786,3546,2953,NNP,*,T,갑상선중독증,Compound,*,*,*,갑상선/NNP/*+중독/NNP/*+증/NNP/*
강근골,1786,3546,2953,NNP,*,T,강근골,Compound,*,*,*,강/NNP/*+근골/NNP/*
강당귀,1786,3545,2953,NNP,*,F,강당귀,Compound,*,*,*,강당/NNP/*+귀/NNP/*
강심산,1786,3546,2953,NNP,*,T,강심산,Compound,*,*,*,강심/NNP/*+산/NNP/*
강중,1786,3546,2953,NNP,*,T,강중,*,*,*,*,강중/NNP/*
강직,1786,3546,2953,NNP,*,T,강직,*,*,*,*,강직/NNP/*
강직성,1786,3546,2953,NNP,*,T,강직성,*,*,*,*,강직/NNP/*
강직족무지,1786,3545,2953,NNP,*,F,강직족무지,Compound,*,*,*,강직/NNP/*+족/NNP/*+무지/NNP/*
강진향,1786,3546,2953,NNP,*,T,강진향,*,*,*,*,강진향/NNP/*
강초,1786,3545,2953,NNP,*,F,강초,Compound,*,*,*,강/NNP/*+초/NNP/*
강출관중탕,1786,3546,2953,NNP,*,T,강출관중탕,Compound,*,*,*,강출/NNP/*+관중/NNP/*+탕/NNP/*
강향,1786,3546,2953,NNP,*,T,강향,Compound,*,*,*,강/NNP/*+향/NNP/*
강화지황탕,1786,3546,2953,NNP,*,T,강화지황탕,Compound,*,*,*,강화/NNP/*+지황탕/NNP/*
강활,1786,3546,2953,NNP,*,T,강활,*,*,*,*,강활/NNP/*
강활방풍탕,1786,3546,2953,NNP,*,T,강활방풍탕,Compound,*,*,*,강활/NNP/*+방풍/NNP/*+탕/NNP/*
강활속단탕가미방,1786,3546,2953,NNP,*,T,강활속강활속단탕가미방단탕가미,Compound,*,*,*,강활/NNP/*+속단/NNP/*+탕가/NNP/*+미방/NNP/*
강활승습탕,1786,3546,2953,NNP,*,T,강활승습탕,Compound,*,*,*,강활/NNP/*+승습/NNP/*+탕/NNP/*
강황,1786,3546,2953,NNP,*,T,강황,*,*,*,*,강황/NNP/*
개결서경탕,1786,3546,2953,NNP,*,T,개결서경탕,Compound,*,*,*,개결/NNP/*+서경/NNP/*+탕/NNP/*
개규약,1786,3546,2953,NNP,*,T,개규약,Compound,*,*,*,개/NNP/*+규약/NNP/*
개규제,1786,3545,2953,NNP,*,F,개규제,Compound,*,*,*,개/NNP/*+규제/NNP/*
개별생리,1786,3545,2953,NNP,*,F,개별생리,Compound,*,*,*,개별/NNP/*+생리/NNP/*
개울화담,1786,3546,2953,NNP,*,T,개울화담,Compound,*,*,*,개울/NNP/*+화담/NNP/*
개자,1786,3545,2953,NNP,*,F,개자,*,*,*,*,개자/NNP/*
객담,1786,3546,2952,NNP,*,T,객담,*,*,*,*,객담/NNP/*
갱년기,1786,3545,2953,NNP,*,F,갱년기,*,*,*,*,갱년기/NNP/*
갱년기장애,1786,3545,2953,NNP,*,F,갱년기장애,Compound,*,*,*,갱년기/NNP/*+장애/NNP/*
갱년기지수,1786,3545,2953,NNP,*,F,갱년기지수,Compound,*,*,*,갱년기/NNP/*+지수/NNP/*
갱미,1786,3545,2953,NNP,*,F,갱미,*,*,*,*,갱미/NNP/*
거골,1786,3546,2953,NNP,*,T,거골,*,*,*,*,거골/NNP/*
거담제,1786,3545,2953,NNP,*,F,거담제,*,*,*,*,거담제/NNP/*
거담청심탕,1786,3546,2953,NNP,*,T,거담청심탕,Compound,*,*,*,거담/NNP/*+청심/NNP/*+탕/NNP/*
거대유두결막염,1786,3546,2953,NNP,*,T,거대유두결막염,Compound,*,*,*,거대/NNP/*+유두/NNP/*+결막염/NNP/*
거습제,1786,3545,2953,NNP,*,F,거습제,*,*,*,*,거습/NNP/*
거습활혈지통탕,1786,3546,2953,NNP,*,T,거습활혈지통탕,Compound,*,*,*,거습/NNP/*+활혈/NNP/*+지통/NNP/*+탕/NNP/*
거원전,1786,3546,2953,NNP,*,T,거원전,Compound,*,*,*,거원/NNP/*+전/NNP/*
거위발,1786,3546,2953,NNP,*,T,거위발,Compound,*,*,*,거위/NNP/*+발/NNP/*
거풍습약,1786,3546,2953,NNP,*,T,거풍습약,Compound,*,*,*,거/NNP/*+풍습/NNP/*+약/NNP/*
거풍청기산,1786,3546,2953,NNP,*,T,거풍청기산,Compound,*,*,*,거풍/NNP/*+청기/NNP/*+산/NNP/*
건강,1786,3546,2442,NNP,*,T,건강,*,*,*,*,건강/NNP/*
건구,1786,3545,3323,NNP,*,F,건구,*,*,*,*,건구/NNP/*
건륭황제,1786,3545,2953,NNP,*,F,건륭황제,Compound,*,*,*,건륭/NNP/*+황제/NNP/*
건리탕,1786,3546,2953,NNP,*,T,건리탕,*,*,*,*,건리탕/NNP/*
건막류,1786,3545,2953,NNP,*,F,건막류,*,*,*,*,건막/NNP/*
건망,1786,3546,2953,NNP,*,T,건망,*,*,*,*,건망/NNP/*
건비보원전,1786,3546,2953,NNP,*,T,건비보원전,Compound,*,*,*,건비/NNP/*+보원/NNP/*+전/NNP/*
건비환,1786,3546,2953,NNP,*,T,건비환,Compound,*,*,*,건/NNP/*+비환/NNP/*
건선성,1786,3546,2953,NNP,*,T,건선성,*,*,*,*,건선/NNP/*
건염,1786,3546,2953,NNP,*,T,건염,*,*,*,*,건염/NNP/*
건율,1786,3546,2953,NNP,*,T,건율,*,*,*,*,건율/NNP/*
건율저근피탕,1786,3546,2953,NNP,*,T,건율저근피탕,Compound,*,*,*,건율/NNP/*+근피/NNP/*+탕/NNP/*
건율제조탕,1786,3546,2953,NNP,*,T,건율제조탕,Compound,*,*,*,건율/NNP/*+조탕/NNP/*
건의,1786,3545,2897,NNP,*,F,건의,*,*,*,*,건의/NNP/*
건초염,1786,3546,2953,NNP,*,T,건초염,*,*,*,*,건초염/NNP/*
건칠,1786,3546,2953,NNP,*,T,건칠,*,*,*,*,건칠/NNP/*
건칠관절단,1786,3546,2953,NNP,*,T,건칠관절단,Compound,*,*,*,건칠/NNP/*+관절/NNP/*+단/NNP/*
건칠단,1786,3546,2953,NNP,*,T,건칠단,Compound,*,*,*,건칠/NNP/*+단/NNP/*
건활액막염,1786,3546,2953,NNP,*,T,건활액막염,Compound,*,*,*,건/NNP/*+활액막/NNP/*+염/NNP/*
검인,1786,3546,2953,NNP,*,T,검인,*,*,*,*,검인/NNP/*
겨드랑신경,1786,3546,2953,NNP,*,T,겨드랑신경,Compound,*,*,*,겨드랑/NNP/*+신경/NNP/*
견갑골,1786,3546,2953,NNP,*,T,견갑골,*,*,*,*,견갑골/NNP/*
견갑골골절,1786,3546,2953,NNP,*,T,견갑골골절,Compound,*,*,*,견갑골/NNP/*+골절/NNP/*
견갑상신경,1786,3546,2953,NNP,*,T,견갑상신경,Compound,*,*,*,견갑/NNP/*+신경/NNP/*
견갑하,1786,3545,2953,NNP,*,F,견갑하,*,*,*,*,견갑/NNP/*
견갑하근,1786,3546,2953,NNP,*,T,견갑하근,Compound,*,*,*,견갑/NNP/*+하근/NNP/*
견갑흉곽분리,1786,3545,2953,NNP,*,F,견갑흉곽분리,Compound,*,*,*,견갑/NNP/*+흉곽/NNP/*+분리/NNP/*
견관절염,1786,3546,2953,NNP,*,T,견관절염,Compound,*,*,*,견관절/NNP/*+염/NNP/*
견봉,1786,3546,2953,NNP,*,T,견봉,*,*,*,*,견봉/NNP/*
견봉쇄골,1786,3546,2953,NNP,*,T,견봉쇄골,Compound,*,*,*,견봉/NNP/*+쇄골/NNP/*
견봉쇄골관절,1786,3546,2953,NNP,*,T,견봉쇄골관절,Compound,*,*,*,견봉/NNP/*+쇄골/NNP/*+관절/NNP/*
견봉하,1786,3545,2953,NNP,*,F,견봉하,*,*,*,*,견봉/NNP/*
견비통,1786,3546,2953,NNP,*,T,견비통,*,*,*,*,견비통/NNP/*
견우자,1786,3545,2953,NNP,*,F,견우자,*,*,*,*,견우자/NNP/*
견인,1786,3546,2953,NNP,*,T,견인,*,*,*,*,견인/NNP/*
견통,1786,3546,2953,NNP,*,T,견통,Compound,*,*,*,견/NNP/*+통/NNP/*
견통도담탕,1786,3546,2953,NNP,*,T,견통도담탕,Compound,*,*,*,견/NNP/*+통도/NNP/*+담/NNP/*+탕/NNP/*
결막염,1786,3546,2953,NNP,*,T,결막염,*,*,*,*,결막염/NNP/*
결명자,1786,3545,2953,NNP,*,F,결명자,*,*,*,*,결명자/NNP/*
결절,1786,3546,2953,NNP,*,T,결절,*,*,*,*,결절/NNP/*
결절성,1786,3546,2953,NNP,*,T,결절성,*,*,*,*,결절/NNP/*
결절종,1786,3546,2953,NNP,*,T,결절종,*,*,*,*,결절종/NNP/*
결핍,1786,3546,2941,NNP,*,T,결핍,*,*,*,*,결핍/NNP/*
결합부,1786,3545,2953,NNP,*,F,결합부,Compound,*,*,*,결합/NNP/*+부/NNP/*
결합조직,1786,3546,2953,NNP,*,T,결합조직,Compound,*,*,*,결합/NNP/*+조직/NNP/*
결흉,1786,3546,2953,NNP,*,T,결흉,Compound,*,*,*,결/NNP/*+흉/NNP/*
결흉병,1786,3546,2953,NNP,*,T,결흉병,Compound,*,*,*,결/NNP/*+흉/NNP/*+병/NNP/*
경결,1786,3546,2953,NNP,*,T,경결,*,*,*,*,경결/NNP/*
경계,1786,3545,2852,NNP,*,F,경계,*,*,*,*,경계/NNP/*
경기,1786,3545,2353,NNP,*,F,경기,*,*,*,*,경기/NNP/*
경동맥,1786,3546,2953,NNP,*,T,경동맥,*,*,*,*,경동맥/NNP/*
경락,1786,3546,2950,NNP,*,T,경락,*,*,*,*,경락/NNP/*
경련,1786,3546,2951,NNP,*,T,경련,*,*,*,*,경련/NNP/*
경련성,1786,3546,2953,NNP,*,T,경련성,*,*,*,*,경련/NNP/*
경부,1786,3545,3116,NNP,*,F,경부,*,*,*,*,경부/NNP/*
경부림프절,1786,3546,2953,NNP,*,T,경부림프절,Compound,*,*,*,경부/NNP/*+림프절/NNP/*
경분감수용호단,1786,3546,2953,NNP,*,T,경분감수용호단,Compound,*,*,*,경분/NNP/*+감수/NNP/*+호단/NNP/*
경분감수자웅단,1786,3546,2953,NNP,*,T,경분감수자웅단,Compound,*,*,*,경분/NNP/*+감수자/NNP/*+웅단/NNP/*
경사,1786,3545,2970,NNP,*,F,경사,*,*,*,*,경사/NNP/*
경사교정,1786,3546,2953,NNP,*,T,경사교정,Compound,*,*,*,경사/NNP/*+교정/NNP/*
경상돌기,1786,3545,2953,NNP,*,F,경상돌기,Compound,*,*,*,경상/NNP/*+돌기/NNP/*
경조,1786,3545,2965,NNP,*,F,경조,*,*,*,*,경조/NNP/*
경증,1786,3546,2953,NNP,*,T,경증,*,*,*,*,경증/NNP/*
경지,1786,3545,1472,NNP,*,F,경지,*,*,*,*,경지/NNP/*
경천,1786,3546,2953,NNP,*,T,경천,*,*,*,*,경천/NNP/*
경추,1786,3545,2953,NNP,*,F,경추,*,*,*,*,경추/NNP/*
경추관협착증,1786,3546,2953,NNP,*,T,경추관협착증,Compound,*,*,*,경추/NNP/*+관/NNP/*+협착증/NNP/*
경추성,1786,3546,2953,NNP,*,T,경추성,*,*,*,*,경추/NNP/*
경폐,1786,3545,2953,NNP,*,F,경폐,*,*,*,*,경폐/NNP/*
경피적,1786,3546,2953,NNP,*,T,경피적,*,*,*,*,경피/NNP/*
경피증,1786,3546,2953,NNP,*,T,경피증,*,*,*,*,경피증/NNP/*
경행변혈,1786,3546,2953,NNP,*,T,경행변혈,Compound,*,*,*,경행/NNP/*+변혈/NNP/*
경행토뉵,1786,3546,2953,NNP,*,T,경행토뉵,*,*,*,*,경행/NNP/*
경험의학,1786,3546,2953,NNP,*,T,경험의학,Compound,*,*,*,경험/NNP/*+의학/NNP/*
경험조위탕,1786,3546,2953,NNP,*,T,경험조위탕,Compound,*,*,*,경험/NNP/*+조위/NNP/*+탕/NNP/*
경화,1786,3545,2143,NNP,*,F,경화,*,*,*,*,경화/NNP/*
경화증,1786,3546,2861,NNP,*,T,경화증,*,*,*,*,경화증/NNP/*
곁인대,1786,3545,2953,NNP,*,F,곁인대,Compound,*,*,*,곁/NNP/*+인대/NNP/*
계강양위탕,1786,3546,2953,NNP,*,T,계강양위탕,Compound,*,*,*,계강/NNP/*+양위탕/NNP/*
계내금,1786,3546,2953,NNP,*,T,계내금,*,*,*,*,계내금/NNP/*
계부곽진이중탕,1786,3546,2953,NNP,*,T,계부곽진이중탕,Compound,*,*,*,계부/NNP/*+곽진/NNP/*+이중탕/NNP/*
계삼고,1786,3545,2953,NNP,*,F,계삼고,*,*,*,*,계/NNP/*
계심,1786,3546,2953,NNP,*,T,계심,*,*,*,*,계심/NNP/*
계작지모탕,1786,3546,2953,NNP,*,T,계작지모탕,Compound,*,*,*,계/NNP/*+모탕/NNP/*
계지,1786,3545,2967,NNP,*,F,계지,*,*,*,*,계지/NNP/*
계지가영출부탕,1786,3546,2953,NNP,*,T,계지가영출부탕,Compound,*,*,*,계지/NNP/*+영출/NNP/*+부탕/NNP/*
계지가영출황기탕,1786,3546,2953,NNP,*,T,계지가영출황기탕,Compound,*,*,*,계지/NNP/*+영출/NNP/*+황기탕/NNP/*
계지가용골모려탕,1786,3546,2953,NNP,*,T,계지가용골모려탕,Compound,*,*,*,계지/NNP/*+용골/NNP/*+모려/NNP/*+탕/NNP/*
계지가작약생강인삼탕,1786,3546,2953,NNP,*,T,계지가작약생강인삼탕,Compound,*,*,*,계지/NNP/*+작약/NNP/*+생강/NNP/*+인삼탕/NNP/*
계지가황기탕,1786,3546,2953,NNP,*,T,계지가황기탕,Compound,*,*,*,계지/NNP/*+황기탕/NNP/*
계지반하생강탕,1786,3546,2953,NNP,*,T,계지반하생강탕,Compound,*,*,*,계지/NNP/*+반하/NNP/*+생강/NNP/*+탕/NNP/*
계지복령환,1786,3546,2953,NNP,*,T,계지복령환,Compound,*,*,*,계지/NNP/*+복령/NNP/*+환/NNP/*
